scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/golang:latest,riid-8mxlh,bare-containerd,1789248683007,1789248698554,15547,0
pr18,recreate,riid/golang:latest,riid-qkwkg,bare-containerd,1789248683007,1789248698576,15569,0
pr18,recreate,riid/golang:latest,riid-lnp5h,bare-containerd,1789248683007,1789248699476,16469,0
pr18,recreate,riid/golang:latest,AGGREGATE,bare-containerd,1789248683000,1789248699484,16484,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-s4rrz,bare-containerd,1789248699503,1789248703416,3913,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-8gn6t,bare-containerd,1789248699503,1789248703444,3941,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-89tdq,bare-containerd,1789248699503,1789248703529,4026,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-htqn5,bare-containerd,1789248699503,1789248703566,4063,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-xwpkv,bare-containerd,1789248699505,1789248703567,4062,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-8mxlh,bare-containerd,1789248699502,1789248703569,4067,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-vdm5j,bare-containerd,1789248699504,1789248703572,4068,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-lnp5h,bare-containerd,1789248699503,1789248703611,4108,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-qkwkg,bare-containerd,1789248699503,1789248703630,4127,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-x5sp9,bare-containerd,1789248699504,1789248704182,4678,0
pr18,recreate,riid/fluent/fluent-bit:latest,AGGREGATE,bare-containerd,1789248699493,1789248704190,4697,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-lnp5h,bare-containerd,1789248704206,1789248716426,12220,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-xwpkv,bare-containerd,1789248704207,1789248716696,12489,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-htqn5,bare-containerd,1789248704205,1789248716851,12646,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-vdm5j,bare-containerd,1789248704206,1789248716951,12745,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-8mxlh,bare-containerd,1789248704205,1789248717010,12805,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-x5sp9,bare-containerd,1789248704207,1789248717014,12807,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-89tdq,bare-containerd,1789248704205,1789248717093,12888,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-8gn6t,bare-containerd,1789248704204,1789248717101,12897,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-s4rrz,bare-containerd,1789248704206,1789248717109,12903,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-qkwkg,bare-containerd,1789248704206,1789248717466,13260,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,AGGREGATE,bare-containerd,1789248704197,1789248717475,13278,0
pr18,recreate,riid/ruby:latest,riid-xwpkv,bare-containerd,1789248717491,1789248721697,4206,0
pr18,recreate,riid/ruby:latest,riid-8gn6t,bare-containerd,1789248717489,1789248721698,4209,0
pr18,recreate,riid/ruby:latest,riid-s4rrz,bare-containerd,1789248717490,1789248721698,4208,0
pr18,recreate,riid/ruby:latest,riid-8mxlh,bare-containerd,1789248717489,1789248721699,4210,0
pr18,recreate,riid/ruby:latest,riid-x5sp9,bare-containerd,1789248717490,1789248721701,4211,0
pr18,recreate,riid/ruby:latest,riid-htqn5,bare-containerd,1789248717490,1789248721702,4212,0
pr18,recreate,riid/ruby:latest,riid-vdm5j,bare-containerd,1789248717491,1789248721702,4211,0
pr18,recreate,riid/ruby:latest,riid-qkwkg,bare-containerd,1789248717490,1789248721777,4287,0
pr18,recreate,riid/ruby:latest,riid-89tdq,bare-containerd,1789248717490,1789248721849,4359,0
pr18,recreate,riid/ruby:latest,riid-lnp5h,bare-containerd,1789248717490,1789248722192,4702,0
pr18,recreate,riid/ruby:latest,AGGREGATE,bare-containerd,1789248717482,1789248722201,4719,0
# registry_tx_bytes_before:	2955498
# registry_tx_bytes_after:	126075273719
# registry_tx_bytes_delta:	126072318221
