scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/golang:latest,riid-5cxnr,dfinit-podman,1789234197979,1789234210836,12857,0
pr18,recreate,riid/golang:latest,riid-krbwf,dfinit-podman,1789234197980,1789234211349,13369,0
pr18,recreate,riid/golang:latest,riid-56m79,dfinit-podman,1789234197980,1789234211416,13436,0
pr18,recreate,riid/golang:latest,AGGREGATE,dfinit-podman,1789234197973,1789234211422,13449,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-z58c6,dfinit-podman,1789234211433,1789234220722,9289,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-krbwf,dfinit-podman,1789234211433,1789234220794,9361,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-5cxnr,dfinit-podman,1789234211432,1789234220796,9364,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-dnkfh,dfinit-podman,1789234211432,1789234221116,9684,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-56m79,dfinit-podman,1789234211432,1789234221175,9743,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-5nhrm,dfinit-podman,1789234211432,1789234221244,9812,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-js6sz,dfinit-podman,1789234211433,1789234221389,9956,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-pvt96,dfinit-podman,1789234211433,1789234221392,9959,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-mczdj,dfinit-podman,1789234211433,1789234221892,10459,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-bzbgm,dfinit-podman,1789234211432,1789234222152,10720,0
pr18,recreate,riid/fluent/fluent-bit:latest,AGGREGATE,dfinit-podman,1789234211427,1789234222157,10730,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-z58c6,dfinit-podman,1789234222169,1789234231095,8926,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-5nhrm,dfinit-podman,1789234222168,1789234231102,8934,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-56m79,dfinit-podman,1789234222168,1789234231350,9182,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-pvt96,dfinit-podman,1789234222169,1789234231446,9277,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-5cxnr,dfinit-podman,1789234222168,1789234231530,9362,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-bzbgm,dfinit-podman,1789234222168,1789234231658,9490,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-krbwf,dfinit-podman,1789234222169,1789234231756,9587,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-mczdj,dfinit-podman,1789234222169,1789234231908,9739,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-js6sz,dfinit-podman,1789234222168,1789234232034,9866,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-dnkfh,dfinit-podman,1789234222168,1789234232390,10222,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,AGGREGATE,dfinit-podman,1789234222162,1789234232396,10234,0
pr18,recreate,riid/ruby:latest,riid-5nhrm,dfinit-podman,1789234232407,1789234237788,5381,0
pr18,recreate,riid/ruby:latest,riid-bzbgm,dfinit-podman,1789234232407,1789234237974,5567,0
pr18,recreate,riid/ruby:latest,riid-js6sz,dfinit-podman,1789234232408,1789234238071,5663,0
pr18,recreate,riid/ruby:latest,riid-56m79,dfinit-podman,1789234232407,1789234238183,5776,0
pr18,recreate,riid/ruby:latest,riid-5cxnr,dfinit-podman,1789234232407,1789234238259,5852,0
pr18,recreate,riid/ruby:latest,riid-mczdj,dfinit-podman,1789234232408,1789234238366,5958,0
pr18,recreate,riid/ruby:latest,riid-krbwf,dfinit-podman,1789234232408,1789234238420,6012,0
pr18,recreate,riid/ruby:latest,riid-pvt96,dfinit-podman,1789234232408,1789234238901,6493,0
pr18,recreate,riid/ruby:latest,riid-dnkfh,dfinit-podman,1789234232408,1789234271075,38667,0
pr18,recreate,riid/ruby:latest,riid-z58c6,dfinit-podman,1789234232408,1789234374792,142384,0
pr18,recreate,riid/ruby:latest,AGGREGATE,dfinit-podman,1789234232401,1789234374799,142398,0
# registry_tx_bytes_before:	169916215786
# registry_tx_bytes_after:	182589372618
# registry_tx_bytes_delta:	12673156832
